System	Evaluation	Label	P	R	F1	F1_std	P_std	R_std	TP	FP	FN
team4_bundle4_hipe2020_fr_2	NE-COARSE-LIT-micro-strict-TIME-ALL-LED-ALL	TIME	0.522	0.679	0.59				36	33	17
team2_bundle1_hipe2020_fr_2	NE-COARSE-LIT-micro-strict-TIME-ALL-LED-ALL	TIME	0.541	0.623	0.579				33	28	20
team2_bundle2_hipe2020_fr_2	NE-COARSE-LIT-micro-strict-TIME-ALL-LED-ALL	TIME	0.541	0.623	0.579				33	28	20
team4_bundle4_hipe2020_fr_1	NE-COARSE-LIT-micro-strict-TIME-ALL-LED-ALL	TIME	0.523	0.642	0.576				34	31	19
team2_bundle3_hipe2020_fr_1	NE-COARSE-LIT-micro-strict-TIME-ALL-LED-ALL	TIME	0.516	0.623	0.564				33	31	20
neurbsl_bundle3_hipe2020_fr_1	NE-COARSE-LIT-micro-strict-TIME-ALL-LED-ALL	TIME	0.508	0.604	0.552				32	31	21
neurbsl_bundle3_hipe2020_fr_1	NE-COARSE-LIT-micro-strict-TIME-ALL-LED-ALL	PROD	0.54	0.557	0.548				34	29	27
team2_bundle1_hipe2020_fr_1	NE-COARSE-LIT-micro-strict-TIME-ALL-LED-ALL	TIME	0.5	0.585	0.539				31	31	22
team2_bundle2_hipe2020_fr_1	NE-COARSE-LIT-micro-strict-TIME-ALL-LED-ALL	TIME	0.5	0.585	0.539				31	31	22
neurbsl_bundle3_hipe2020_fr_1	NE-COARSE-LIT-micro-strict-TIME-ALL-LED-ALL	ORG	0.503	0.562	0.531				73	72	57
team4_bundle4_hipe2020_fr_2	NE-COARSE-LIT-micro-strict-TIME-ALL-LED-ALL	ORG	0.507	0.538	0.522				70	68	60
team4_bundle4_hipe2020_fr_2	NE-COARSE-LIT-micro-strict-TIME-ALL-LED-ALL	PROD	0.628	0.443	0.519				27	16	34
team3_bundle4_hipe2020_fr_1	NE-COARSE-LIT-micro-strict-TIME-ALL-LED-ALL	TIME	0.443	0.509	0.474				27	34	26
team3_bundle4_hipe2020_fr_1	NE-COARSE-LIT-micro-strict-TIME-ALL-LED-ALL	ORG	0.403	0.477	0.437				62	92	68
team4_bundle4_hipe2020_fr_1	NE-COARSE-LIT-micro-strict-TIME-ALL-LED-ALL	ORG	0.452	0.4	0.424				52	63	78
team4_bundle4_hipe2020_fr_1	NE-COARSE-LIT-micro-strict-TIME-ALL-LED-ALL	PROD	0.588	0.328	0.421				20	14	41
team3_bundle4_hipe2020_fr_1	NE-COARSE-LIT-micro-strict-TIME-ALL-LED-ALL	PROD	0.256	0.164	0.2				10	29	51
