System	Evaluation	Label	P	R	F1	F1_std	P_std	R_std	TP	FP	FN
team5_bundle5_topres19th_en_1	NEL-LIT-micro-fuzzy-TIME-ALL-LED-ALL-@1	ALL	0.786	0.552	0.649				655	178	532
team5_bundle5_topres19th_en_1	NEL-LIT-micro-strict-TIME-ALL-LED-ALL-@1	ALL	0.786	0.552	0.649				655	178	532
team5_bundle5_topres19th_en_1	NEL-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL-@1	ALL	0.805	0.589	0.675	0.195	0.195	0.226			
team5_bundle5_topres19th_en_1	NEL-LIT-macro_doc-strict-TIME-ALL-LED-ALL-@1	ALL	0.805	0.589	0.675	0.195	0.195	0.226			
