System	Evaluation	Label	P	R	F1	F1_std	P_std	R_std	TP	FP	FN
team5_bundle5_hipe2020_de_2	NEL-LIT-micro-fuzzy-relaxed-TIME-ALL-LED-ALL-@1	ALL	0.686	0.414	0.517				475	217	672
team5_bundle5_hipe2020_de_2	NEL-LIT-micro-strict-relaxed-TIME-ALL-LED-ALL-@1	ALL	0.684	0.412	0.514				473	219	674
team5_bundle5_hipe2020_de_2	NEL-LIT-macro_doc-fuzzy-relaxed-TIME-ALL-LED-ALL-@1	ALL	0.672	0.382	0.478	0.233	0.279	0.229			
team5_bundle5_hipe2020_de_2	NEL-LIT-macro_doc-strict-relaxed-TIME-ALL-LED-ALL-@1	ALL	0.661	0.376	0.47	0.236	0.285	0.232			
team5_bundle5_hipe2020_de_2	NEL-LIT-micro-fuzzy-relaxed-TIME-ALL-LED-ALL-@3	ALL	0.697	0.42	0.524				482	210	665
team5_bundle5_hipe2020_de_2	NEL-LIT-micro-strict-relaxed-TIME-ALL-LED-ALL-@3	ALL	0.694	0.418	0.522				480	212	667
team5_bundle5_hipe2020_de_2	NEL-LIT-macro_doc-fuzzy-relaxed-TIME-ALL-LED-ALL-@3	ALL	0.717	0.399	0.502	0.227	0.265	0.227			
team5_bundle5_hipe2020_de_2	NEL-LIT-macro_doc-strict-relaxed-TIME-ALL-LED-ALL-@3	ALL	0.706	0.393	0.494	0.225	0.263	0.226			
team5_bundle5_hipe2020_de_2	NEL-LIT-micro-fuzzy-relaxed-TIME-ALL-LED-ALL-@5	ALL	0.697	0.42	0.524				482	210	665
team5_bundle5_hipe2020_de_2	NEL-LIT-micro-strict-relaxed-TIME-ALL-LED-ALL-@5	ALL	0.694	0.418	0.522				480	212	667
team5_bundle5_hipe2020_de_2	NEL-LIT-macro_doc-fuzzy-relaxed-TIME-ALL-LED-ALL-@5	ALL	0.717	0.399	0.502	0.227	0.265	0.227			
team5_bundle5_hipe2020_de_2	NEL-LIT-macro_doc-strict-relaxed-TIME-ALL-LED-ALL-@5	ALL	0.706	0.393	0.494	0.225	0.263	0.226			
