System	Evaluation	Label	P	R	F1	F1_std	P_std	R_std	TP	FP	FN
team5_bundle5_newseye_de_1	NEL-LIT-micro-fuzzy-relaxed-TIME-ALL-LED-ALL-@1	ALL	0.535	0.396	0.455				951	827	1451
team5_bundle5_newseye_de_1	NEL-LIT-micro-strict-relaxed-TIME-ALL-LED-ALL-@1	ALL	0.535	0.396	0.455				951	827	1451
team5_bundle5_newseye_de_1	NEL-LIT-macro_doc-fuzzy-relaxed-TIME-ALL-LED-ALL-@1	ALL	0.537	0.392	0.453	0.128	0.149	0.114			
team5_bundle5_newseye_de_1	NEL-LIT-macro_doc-strict-relaxed-TIME-ALL-LED-ALL-@1	ALL	0.537	0.392	0.453	0.128	0.149	0.114			
team5_bundle5_newseye_de_1	NEL-LIT-micro-fuzzy-relaxed-TIME-ALL-LED-ALL-@3	ALL	0.545	0.403	0.464				969	809	1433
team5_bundle5_newseye_de_1	NEL-LIT-micro-strict-relaxed-TIME-ALL-LED-ALL-@3	ALL	0.545	0.403	0.464				969	809	1433
team5_bundle5_newseye_de_1	NEL-LIT-macro_doc-fuzzy-relaxed-TIME-ALL-LED-ALL-@3	ALL	0.547	0.399	0.46	0.129	0.152	0.115			
team5_bundle5_newseye_de_1	NEL-LIT-macro_doc-strict-relaxed-TIME-ALL-LED-ALL-@3	ALL	0.547	0.399	0.46	0.129	0.152	0.115			
team5_bundle5_newseye_de_1	NEL-LIT-micro-fuzzy-relaxed-TIME-ALL-LED-ALL-@5	ALL	0.545	0.403	0.464				969	809	1433
team5_bundle5_newseye_de_1	NEL-LIT-micro-strict-relaxed-TIME-ALL-LED-ALL-@5	ALL	0.545	0.403	0.464				969	809	1433
team5_bundle5_newseye_de_1	NEL-LIT-macro_doc-fuzzy-relaxed-TIME-ALL-LED-ALL-@5	ALL	0.547	0.399	0.46	0.129	0.152	0.115			
team5_bundle5_newseye_de_1	NEL-LIT-macro_doc-strict-relaxed-TIME-ALL-LED-ALL-@5	ALL	0.547	0.399	0.46	0.129	0.152	0.115			
