System	Evaluation	Label	P	R	F1	F1_std	P_std	R_std	TP	FP	FN
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	ALL	0.776	0.84	0.807				963	278	184
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.ADM.NAT	0.87	0.919	0.894				147	22	13
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.ADM.REG	0.64	0.679	0.659				57	32	27
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.ADM.SUP	0.762	0.762	0.762				16	5	5
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.ADM.TOWN	0.85	0.907	0.878				233	41	24
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.FAC	0.389	0.5	0.438				7	11	7
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.ORO	0.6	0.6	0.6				3	2	2
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.PHYS.ASTRO	0.0	0.0	0				0	4	10
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.PHYS.GEO	0.5	0.571	0.533				8	8	6
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.PHYS.HYDRO	0.688	0.759	0.721				22	10	7
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.UNK	0.0	0.0	0				0	1	1
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	ORG.ADM	0.625	0.69	0.656				20	12	9
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	ORG.ENT	0.47	0.566	0.514				47	53	36
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	ORG.ENT.PRESSAGENCY	0.706	0.667	0.686				12	5	6
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	PERS.IND	0.868	0.981	0.921				303	46	6
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	PERS.IND.ARTICLEAUTHOR	0	0.0	0				0	0	2
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	PROD.DOCTR	0.714	1.0	0.833				5	2	0
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	PROD.MEDIA	0.729	0.614	0.667				35	13	22
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	TIME.DATE.ABS	0.814	0.98	0.889				48	11	1
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	ALL	0.691	0.747	0.718				857	384	290
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	LOC.ADM.NAT	0.846	0.894	0.869				143	26	17
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	LOC.ADM.REG	0.539	0.571	0.555				48	41	36
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	LOC.ADM.SUP	0.762	0.762	0.762				16	5	5
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	LOC.ADM.TOWN	0.821	0.875	0.847				225	49	32
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	LOC.FAC	0.333	0.429	0.375				6	12	8
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	LOC.ORO	0.4	0.4	0.4				2	3	3
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	LOC.PHYS.ASTRO	0.0	0.0	0				0	4	10
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	LOC.PHYS.GEO	0.5	0.571	0.533				8	8	6
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	LOC.PHYS.HYDRO	0.656	0.724	0.689				21	11	8
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	LOC.UNK	0.0	0.0	0				0	1	1
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	ORG.ADM	0.531	0.586	0.557				17	15	12
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	ORG.ENT	0.36	0.434	0.393				36	64	47
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	ORG.ENT.PRESSAGENCY	0.647	0.611	0.629				11	6	7
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	PERS.IND	0.736	0.832	0.781				257	92	52
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	PERS.IND.ARTICLEAUTHOR	0	0.0	0				0	0	2
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	PROD.DOCTR	0.714	1.0	0.833				5	2	0
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	PROD.MEDIA	0.521	0.439	0.476				25	23	32
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	TIME.DATE.ABS	0.627	0.755	0.685				37	22	12
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	ALL	0.771	0.838	0.797	0.18	0.2	0.178			
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	LOC.ADM.NAT	0.76	0.854	0.84	0.322	0.386	0.323			
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	LOC.ADM.REG	0.603	0.636	0.618	0.379	0.407	0.395			
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	LOC.ADM.SUP	0.856	0.783	0.867	0.223	0.224	0.35			
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	LOC.ADM.TOWN	0.852	0.933	0.908	0.139	0.25	0.121			
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	LOC.FAC	0.233	0.354	0.312	0.412	0.374	0.46			
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	LOC.ORO	0.667	0.5	0.667	0.471	0.471	0.5			
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	LOC.PHYS.ASTRO	0.0	0.0	0.0	0.0	0.0	0.0			
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	LOC.PHYS.GEO	0.469	0.479	0.473	0.439	0.441	0.437			
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	LOC.PHYS.HYDRO	0.429	0.726	0.693	0.355	0.445	0.375			
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	LOC.UNK	0.0	0.0	0.0	0.0	0.0	0.0			
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	ORG.ADM	0.422	0.635	0.636	0.377	0.432	0.394			
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	ORG.ENT	0.466	0.693	0.627	0.321	0.374	0.381			
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	ORG.ENT.PRESSAGENCY	0.633	0.55	0.578	0.311	0.35	0.31			
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	PERS.IND	0.851	0.933	0.893	0.178	0.206	0.225			
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	PERS.IND.ARTICLEAUTHOR		0.0				0.0			
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	PROD.DOCTR	0.5	1.0	1.0	0.0	0.5	0.0			
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	PROD.MEDIA	0.717	0.656	0.725	0.333	0.383	0.422			
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	TIME.DATE.ABS	0.792	0.984	0.933	0.104	0.333	0.071			
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	ALL	0.656	0.711	0.678	0.222	0.232	0.216			
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	LOC.ADM.NAT	0.721	0.809	0.796	0.358	0.407	0.358			
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	LOC.ADM.REG	0.514	0.56	0.535	0.4	0.415	0.421			
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	LOC.ADM.SUP	0.856	0.783	0.867	0.223	0.224	0.35			
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	LOC.ADM.TOWN	0.805	0.883	0.858	0.214	0.287	0.208			
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	LOC.FAC	0.217	0.333	0.292	0.389	0.35	0.441			
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	LOC.ORO	0.333	0.25	0.333	0.471	0.471	0.433			
team2_bundle3_hipe2020_de_1	NE-FINE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	LOC.PHYS.ASTRO	0.0	0.0	0.0	0.0	0.0	0.0			
