System	Evaluation	Label	P	R	F1	F1_std	P_std	R_std	TP	FP	FN
team2_bundle3_ajmc_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	ALL	0.685	0.736	0.71				265	122	95
team2_bundle3_ajmc_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	DATE	0.0	0.0	0				0	1	3
team2_bundle3_ajmc_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC	0.571	0.444	0.5				4	3	5
team2_bundle3_ajmc_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	PERS.AUTHOR	0.627	0.667	0.646				52	31	26
team2_bundle3_ajmc_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	PERS.EDITOR	0.086	0.086	0.086				3	32	32
team2_bundle3_ajmc_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	PERS.MYTH	0.75	0.857	0.8				12	4	2
team2_bundle3_ajmc_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	PERS.OTHER	0.615	0.667	0.64				8	5	4
team2_bundle3_ajmc_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	SCOPE	0.844	0.922	0.881				119	22	10
team2_bundle3_ajmc_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	WORK.FRAGM	0	0.0	0				0	0	1
team2_bundle3_ajmc_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	WORK.PRIMLIT	0.744	0.859	0.798				67	23	11
team2_bundle3_ajmc_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	WORK.SECLIT	0.0	0.0	0				0	1	1
team2_bundle3_ajmc_fr_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	ALL	0.623	0.669	0.645				241	146	119
team2_bundle3_ajmc_fr_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	DATE	0.0	0.0	0				0	1	3
team2_bundle3_ajmc_fr_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	LOC	0.571	0.444	0.5				4	3	5
team2_bundle3_ajmc_fr_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	PERS.AUTHOR	0.59	0.628	0.609				49	34	29
team2_bundle3_ajmc_fr_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	PERS.EDITOR	0.057	0.057	0.057				2	33	33
team2_bundle3_ajmc_fr_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	PERS.MYTH	0.688	0.786	0.733				11	5	3
team2_bundle3_ajmc_fr_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	PERS.OTHER	0.615	0.667	0.64				8	5	4
team2_bundle3_ajmc_fr_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	SCOPE	0.794	0.868	0.83				112	29	17
team2_bundle3_ajmc_fr_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	WORK.FRAGM	0	0.0	0				0	0	1
team2_bundle3_ajmc_fr_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	WORK.PRIMLIT	0.611	0.705	0.655				55	35	23
team2_bundle3_ajmc_fr_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	WORK.SECLIT	0.0	0.0	0				0	1	1
team2_bundle3_ajmc_fr_1	NE-FINE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	ALL	0.682	0.729	0.7	0.183	0.186	0.192			
team2_bundle3_ajmc_fr_1	NE-FINE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	DATE	0.0	0.0	0.0	0.0	0.0	0.0			
team2_bundle3_ajmc_fr_1	NE-FINE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	LOC	0.667	0.65	0.821	0.309	0.422	0.436			
