System	Evaluation	Label	P	R	F1	F1_std	P_std	R_std	TP	FP	FN
team2_bundle2_hipe2020_de_1	NE-COARSE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	ALL	0.86	0.889	0.874				1020	166	127
team2_bundle2_hipe2020_de_1	NE-COARSE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC	0.898	0.933	0.915				555	63	40
team2_bundle2_hipe2020_de_1	NE-COARSE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	ORG	0.647	0.577	0.61				75	41	55
team2_bundle2_hipe2020_de_1	NE-COARSE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	PERS	0.891	0.971	0.929				302	37	9
team2_bundle2_hipe2020_de_1	NE-COARSE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	PROD	0.667	0.645	0.656				40	20	22
team2_bundle2_hipe2020_de_1	NE-COARSE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	TIME	0.906	0.98	0.941				48	5	1
team2_bundle2_hipe2020_de_1	NE-COARSE-LIT-micro-strict-TIME-ALL-LED-ALL	ALL	0.768	0.794	0.781				911	275	236
team2_bundle2_hipe2020_de_1	NE-COARSE-LIT-micro-strict-TIME-ALL-LED-ALL	LOC	0.851	0.884	0.867				526	92	69
team2_bundle2_hipe2020_de_1	NE-COARSE-LIT-micro-strict-TIME-ALL-LED-ALL	ORG	0.595	0.531	0.561				69	47	61
team2_bundle2_hipe2020_de_1	NE-COARSE-LIT-micro-strict-TIME-ALL-LED-ALL	PERS	0.729	0.794	0.76				247	92	64
team2_bundle2_hipe2020_de_1	NE-COARSE-LIT-micro-strict-TIME-ALL-LED-ALL	PROD	0.5	0.484	0.492				30	30	32
team2_bundle2_hipe2020_de_1	NE-COARSE-LIT-micro-strict-TIME-ALL-LED-ALL	TIME	0.736	0.796	0.765				39	14	10
team2_bundle2_hipe2020_de_1	NE-COARSE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	ALL	0.866	0.886	0.871	0.123	0.143	0.125			
team2_bundle2_hipe2020_de_1	NE-COARSE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	LOC	0.921	0.939	0.92	0.11	0.139	0.114			
team2_bundle2_hipe2020_de_1	NE-COARSE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	ORG	0.588	0.587	0.641	0.359	0.404	0.385			
team2_bundle2_hipe2020_de_1	NE-COARSE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	PERS	0.854	0.93	0.904	0.187	0.253	0.222			
team2_bundle2_hipe2020_de_1	NE-COARSE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	PROD	0.704	0.674	0.692	0.363	0.373	0.418			
team2_bundle2_hipe2020_de_1	NE-COARSE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	TIME	0.923	0.99	0.977	0.057	0.217	0.043			
team2_bundle2_hipe2020_de_1	NE-COARSE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	ALL	0.765	0.782	0.769	0.174	0.186	0.172			
team2_bundle2_hipe2020_de_1	NE-COARSE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	LOC	0.865	0.888	0.867	0.165	0.183	0.172			
team2_bundle2_hipe2020_de_1	NE-COARSE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	ORG	0.543	0.544	0.592	0.364	0.401	0.385			
team2_bundle2_hipe2020_de_1	NE-COARSE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	PERS	0.718	0.744	0.748	0.313	0.334	0.331			
team2_bundle2_hipe2020_de_1	NE-COARSE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	PROD	0.529	0.507	0.515	0.423	0.44	0.457			
team2_bundle2_hipe2020_de_1	NE-COARSE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	TIME	0.696	0.743	0.735	0.399	0.421	0.397			
