System	Evaluation	Label	P	R	F1	F1_std	P_std	R_std	TP	FP	FN
team4_bundle4_sonar_de_2	NE-COARSE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	ALL	0.655	0.741	0.695				349	184	122
team4_bundle4_sonar_de_2	NE-COARSE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC	0.746	0.831	0.786				147	50	30
team4_bundle4_sonar_de_2	NE-COARSE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	ORG	0.496	0.514	0.504				57	58	54
team4_bundle4_sonar_de_2	NE-COARSE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	PER	0.656	0.792	0.718				145	76	38
team4_bundle4_sonar_de_2	NE-COARSE-LIT-micro-strict-TIME-ALL-LED-ALL	ALL	0.486	0.55	0.516				259	274	212
team4_bundle4_sonar_de_2	NE-COARSE-LIT-micro-strict-TIME-ALL-LED-ALL	LOC	0.655	0.729	0.69				129	68	48
team4_bundle4_sonar_de_2	NE-COARSE-LIT-micro-strict-TIME-ALL-LED-ALL	ORG	0.33	0.342	0.336				38	77	73
team4_bundle4_sonar_de_2	NE-COARSE-LIT-micro-strict-TIME-ALL-LED-ALL	PER	0.416	0.503	0.455				92	129	91
team4_bundle4_sonar_de_2	NE-COARSE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	ALL	0.688	0.709	0.693	0.071	0.1	0.09			
team4_bundle4_sonar_de_2	NE-COARSE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	LOC	0.778	0.784	0.752	0.164	0.155	0.21			
team4_bundle4_sonar_de_2	NE-COARSE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	ORG	0.514	0.638	0.515	0.141	0.15	0.276			
team4_bundle4_sonar_de_2	NE-COARSE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	PER	0.756	0.825	0.776	0.138	0.18	0.144			
team4_bundle4_sonar_de_2	NE-COARSE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	ALL	0.536	0.544	0.535	0.149	0.172	0.142			
team4_bundle4_sonar_de_2	NE-COARSE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	LOC	0.709	0.698	0.676	0.178	0.201	0.196			
team4_bundle4_sonar_de_2	NE-COARSE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	ORG	0.361	0.385	0.337	0.167	0.201	0.221			
team4_bundle4_sonar_de_2	NE-COARSE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	PER	0.63	0.673	0.641	0.243	0.264	0.251			
