System	Evaluation	Label	P	R	F1	F1_std	P_std	R_std	TP	FP	FN
team4_bundle4_hipe2020_de_1	NE-COARSE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	ALL	0.812	0.833	0.822				956	222	191
team4_bundle4_hipe2020_de_1	NE-COARSE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC	0.866	0.881	0.873				524	81	71
team4_bundle4_hipe2020_de_1	NE-COARSE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	ORG	0.56	0.646	0.6				84	66	46
team4_bundle4_hipe2020_de_1	NE-COARSE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	PERS	0.844	0.884	0.863				275	51	36
team4_bundle4_hipe2020_de_1	NE-COARSE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	PROD	0.623	0.532	0.574				33	20	29
team4_bundle4_hipe2020_de_1	NE-COARSE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	TIME	0.909	0.816	0.86				40	4	9
team4_bundle4_hipe2020_de_1	NE-COARSE-LIT-micro-strict-TIME-ALL-LED-ALL	ALL	0.716	0.735	0.725				843	335	304
team4_bundle4_hipe2020_de_1	NE-COARSE-LIT-micro-strict-TIME-ALL-LED-ALL	LOC	0.813	0.827	0.82				492	113	103
team4_bundle4_hipe2020_de_1	NE-COARSE-LIT-micro-strict-TIME-ALL-LED-ALL	ORG	0.473	0.546	0.507				71	79	59
team4_bundle4_hipe2020_de_1	NE-COARSE-LIT-micro-strict-TIME-ALL-LED-ALL	PERS	0.681	0.714	0.697				222	104	89
team4_bundle4_hipe2020_de_1	NE-COARSE-LIT-micro-strict-TIME-ALL-LED-ALL	PROD	0.491	0.419	0.452				26	27	36
team4_bundle4_hipe2020_de_1	NE-COARSE-LIT-micro-strict-TIME-ALL-LED-ALL	TIME	0.727	0.653	0.688				32	12	17
team4_bundle4_hipe2020_de_1	NE-COARSE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	ALL	0.819	0.826	0.808	0.157	0.167	0.176			
team4_bundle4_hipe2020_de_1	NE-COARSE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	LOC	0.889	0.904	0.881	0.164	0.167	0.166			
team4_bundle4_hipe2020_de_1	NE-COARSE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	ORG	0.424	0.527	0.501	0.379	0.391	0.412			
team4_bundle4_hipe2020_de_1	NE-COARSE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	PERS	0.844	0.882	0.853	0.201	0.211	0.259			
team4_bundle4_hipe2020_de_1	NE-COARSE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	PROD	0.653	0.562	0.607	0.332	0.383	0.41			
team4_bundle4_hipe2020_de_1	NE-COARSE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	TIME	0.948	0.848	0.89	0.175	0.13	0.293			
team4_bundle4_hipe2020_de_1	NE-COARSE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	ALL	0.686	0.679	0.67	0.234	0.251	0.234			
team4_bundle4_hipe2020_de_1	NE-COARSE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	LOC	0.823	0.833	0.815	0.211	0.212	0.209			
team4_bundle4_hipe2020_de_1	NE-COARSE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	ORG	0.356	0.418	0.411	0.374	0.383	0.384			
team4_bundle4_hipe2020_de_1	NE-COARSE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	PERS	0.715	0.701	0.703	0.314	0.33	0.322			
team4_bundle4_hipe2020_de_1	NE-COARSE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	PROD	0.492	0.424	0.448	0.355	0.414	0.417			
team4_bundle4_hipe2020_de_1	NE-COARSE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	TIME	0.729	0.609	0.659	0.373	0.393	0.399			
