System	Evaluation	Label	P	R	F1	F1_std	P_std	R_std	TP	FP	FN
team5_bundle5_ajmc_fr_1	NEL-LIT-micro-fuzzy-relaxed-TIME-ALL-LED-ALL-@1	ALL	0.614	0.373	0.464				81	51	136
team5_bundle5_ajmc_fr_1	NEL-LIT-micro-strict-relaxed-TIME-ALL-LED-ALL-@1	ALL	0.614	0.373	0.464				81	51	136
team5_bundle5_ajmc_fr_1	NEL-LIT-macro_doc-fuzzy-relaxed-TIME-ALL-LED-ALL-@1	ALL	0.607	0.369	0.451	0.148	0.187	0.139			
team5_bundle5_ajmc_fr_1	NEL-LIT-macro_doc-strict-relaxed-TIME-ALL-LED-ALL-@1	ALL	0.607	0.369	0.451	0.148	0.187	0.139			
team5_bundle5_ajmc_fr_1	NEL-LIT-micro-fuzzy-relaxed-TIME-ALL-LED-ALL-@3	ALL	0.621	0.378	0.47				82	50	135
team5_bundle5_ajmc_fr_1	NEL-LIT-micro-strict-relaxed-TIME-ALL-LED-ALL-@3	ALL	0.621	0.378	0.47				82	50	135
team5_bundle5_ajmc_fr_1	NEL-LIT-macro_doc-fuzzy-relaxed-TIME-ALL-LED-ALL-@3	ALL	0.613	0.374	0.456	0.147	0.184	0.139			
team5_bundle5_ajmc_fr_1	NEL-LIT-macro_doc-strict-relaxed-TIME-ALL-LED-ALL-@3	ALL	0.613	0.374	0.456	0.147	0.184	0.139			
team5_bundle5_ajmc_fr_1	NEL-LIT-micro-fuzzy-relaxed-TIME-ALL-LED-ALL-@5	ALL	0.621	0.378	0.47				82	50	135
team5_bundle5_ajmc_fr_1	NEL-LIT-micro-strict-relaxed-TIME-ALL-LED-ALL-@5	ALL	0.621	0.378	0.47				82	50	135
team5_bundle5_ajmc_fr_1	NEL-LIT-macro_doc-fuzzy-relaxed-TIME-ALL-LED-ALL-@5	ALL	0.613	0.374	0.456	0.147	0.184	0.139			
team5_bundle5_ajmc_fr_1	NEL-LIT-macro_doc-strict-relaxed-TIME-ALL-LED-ALL-@5	ALL	0.613	0.374	0.456	0.147	0.184	0.139			
