System	Evaluation	Label	P	R	F1	F1_std	P_std	R_std	TP	FP	FN
team2_bundle5_hipe2020_en_1	NEL-LIT-micro-fuzzy-relaxed-TIME-ALL-LED-ALL-@1	ALL	0.546	0.546	0.546				245	204	204
team2_bundle5_hipe2020_en_1	NEL-LIT-micro-strict-relaxed-TIME-ALL-LED-ALL-@1	ALL	0.546	0.546	0.546				245	204	204
team2_bundle5_hipe2020_en_1	NEL-LIT-macro_doc-fuzzy-relaxed-TIME-ALL-LED-ALL-@1	ALL	0.577	0.577	0.577	0.272	0.272	0.272			
team2_bundle5_hipe2020_en_1	NEL-LIT-macro_doc-strict-relaxed-TIME-ALL-LED-ALL-@1	ALL	0.577	0.577	0.577	0.272	0.272	0.272			
team2_bundle5_hipe2020_en_1	NEL-LIT-micro-fuzzy-relaxed-TIME-ALL-LED-ALL-@3	ALL	0.546	0.546	0.546				245	204	204
team2_bundle5_hipe2020_en_1	NEL-LIT-micro-strict-relaxed-TIME-ALL-LED-ALL-@3	ALL	0.546	0.546	0.546				245	204	204
team2_bundle5_hipe2020_en_1	NEL-LIT-macro_doc-fuzzy-relaxed-TIME-ALL-LED-ALL-@3	ALL	0.577	0.577	0.577	0.272	0.272	0.272			
team2_bundle5_hipe2020_en_1	NEL-LIT-macro_doc-strict-relaxed-TIME-ALL-LED-ALL-@3	ALL	0.577	0.577	0.577	0.272	0.272	0.272			
team2_bundle5_hipe2020_en_1	NEL-LIT-micro-fuzzy-relaxed-TIME-ALL-LED-ALL-@5	ALL	0.546	0.546	0.546				245	204	204
team2_bundle5_hipe2020_en_1	NEL-LIT-micro-strict-relaxed-TIME-ALL-LED-ALL-@5	ALL	0.546	0.546	0.546				245	204	204
team2_bundle5_hipe2020_en_1	NEL-LIT-macro_doc-fuzzy-relaxed-TIME-ALL-LED-ALL-@5	ALL	0.577	0.577	0.577	0.272	0.272	0.272			
team2_bundle5_hipe2020_en_1	NEL-LIT-macro_doc-strict-relaxed-TIME-ALL-LED-ALL-@5	ALL	0.577	0.577	0.577	0.272	0.272	0.272			
