System	Evaluation	Label	P	R	F1	F1_std	P_std	R_std	TP	FP	FN
team2_bundle1_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	ALL	0.784	0.873	0.826				1397	385	203
team2_bundle1_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.ADM.NAT	0.925	0.974	0.948				147	12	4
team2_bundle1_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.ADM.REG	0.722	0.741	0.732				109	42	38
team2_bundle1_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.ADM.SUP	0.85	0.895	0.872				17	3	2
team2_bundle1_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.ADM.TOWN	0.811	0.888	0.848				396	92	50
team2_bundle1_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.FAC	0.522	0.667	0.585				12	11	6
team2_bundle1_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.ORO	0.52	0.684	0.591				13	12	6
team2_bundle1_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.PHYS.GEO	0.464	0.464	0.464				13	15	15
team2_bundle1_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.PHYS.HYDRO	0.741	0.87	0.8				20	7	3
team2_bundle1_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC.UNK	0.0	0.0	0				0	3	3
team2_bundle1_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	ORG.ADM	0.562	0.628	0.593				27	21	16
team2_bundle1_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	ORG.ENT	0.636	0.731	0.681				49	28	18
team2_bundle1_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	ORG.ENT.PRESSAGENCY	0.76	0.95	0.844				19	6	1
team2_bundle1_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	PERS.COLL	0.286	0.4	0.333				2	5	3
team2_bundle1_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	PERS.IND	0.854	0.963	0.905				469	80	18
team2_bundle1_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	PERS.IND.ARTICLEAUTHOR	0.13	0.3	0.182				3	20	7
team2_bundle1_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	PROD.DOCTR	0.6	1.0	0.75				3	2	0
team2_bundle1_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	PROD.MEDIA	0.895	0.879	0.887				51	6	7
team2_bundle1_hipe2020_fr_1	NE-FINE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	TIME.DATE.ABS	0.701	0.887	0.783				47	20	6
team2_bundle1_hipe2020_fr_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	ALL	0.702	0.782	0.74				1251	531	349
team2_bundle1_hipe2020_fr_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	LOC.ADM.NAT	0.912	0.96	0.935				145	14	6
team2_bundle1_hipe2020_fr_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	LOC.ADM.REG	0.689	0.707	0.698				104	47	43
team2_bundle1_hipe2020_fr_1	NE-FINE-LIT-micro-strict-TIME-ALL-LED-ALL	LOC.ADM.SUP	0.85	0.895	0.872				17	3	2
