System	Evaluation	Label	P	R	F1	F1_std	P_std	R_std	TP	FP	FN
team2_bundle3_ajmc_fr_1	NE-COARSE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	ALL	0.841	0.881	0.86				317	60	43
team2_bundle3_ajmc_fr_1	NE-COARSE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	DATE	0.0	0.0	0				0	1	3
team2_bundle3_ajmc_fr_1	NE-COARSE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	LOC	0.25	0.222	0.235				2	6	7
team2_bundle3_ajmc_fr_1	NE-COARSE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	PERS	0.864	0.914	0.888				127	20	12
team2_bundle3_ajmc_fr_1	NE-COARSE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	SCOPE	0.862	0.922	0.891				119	19	10
team2_bundle3_ajmc_fr_1	NE-COARSE-LIT-micro-fuzzy-TIME-ALL-LED-ALL	WORK	0.831	0.863	0.847				69	14	11
team2_bundle3_ajmc_fr_1	NE-COARSE-LIT-micro-strict-TIME-ALL-LED-ALL	ALL	0.78	0.817	0.798				294	83	66
team2_bundle3_ajmc_fr_1	NE-COARSE-LIT-micro-strict-TIME-ALL-LED-ALL	DATE	0.0	0.0	0				0	1	3
team2_bundle3_ajmc_fr_1	NE-COARSE-LIT-micro-strict-TIME-ALL-LED-ALL	LOC	0.25	0.222	0.235				2	6	7
team2_bundle3_ajmc_fr_1	NE-COARSE-LIT-micro-strict-TIME-ALL-LED-ALL	PERS	0.823	0.871	0.846				121	26	18
team2_bundle3_ajmc_fr_1	NE-COARSE-LIT-micro-strict-TIME-ALL-LED-ALL	SCOPE	0.826	0.884	0.854				114	24	15
team2_bundle3_ajmc_fr_1	NE-COARSE-LIT-micro-strict-TIME-ALL-LED-ALL	WORK	0.687	0.713	0.699				57	26	23
team2_bundle3_ajmc_fr_1	NE-COARSE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	ALL	0.853	0.89	0.865	0.078	0.112	0.084			
team2_bundle3_ajmc_fr_1	NE-COARSE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	DATE	0.0	0.0	0.0	0.0	0.0	0.0			
team2_bundle3_ajmc_fr_1	NE-COARSE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	LOC	0.333	0.4	0.5	0.5	0.471	0.49			
team2_bundle3_ajmc_fr_1	NE-COARSE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	PERS	0.867	0.935	0.892	0.098	0.143	0.074			
team2_bundle3_ajmc_fr_1	NE-COARSE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	SCOPE	0.867	0.937	0.887	0.115	0.167	0.075			
team2_bundle3_ajmc_fr_1	NE-COARSE-LIT-macro_doc-fuzzy-TIME-ALL-LED-ALL	WORK	0.819	0.892	0.842	0.109	0.164	0.108			
team2_bundle3_ajmc_fr_1	NE-COARSE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	ALL	0.799	0.832	0.81	0.103	0.133	0.101			
team2_bundle3_ajmc_fr_1	NE-COARSE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	DATE	0.0	0.0	0.0	0.0	0.0	0.0			
team2_bundle3_ajmc_fr_1	NE-COARSE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	LOC	0.333	0.4	0.5	0.5	0.471	0.49			
team2_bundle3_ajmc_fr_1	NE-COARSE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	PERS	0.839	0.903	0.863	0.133	0.171	0.113			
team2_bundle3_ajmc_fr_1	NE-COARSE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	SCOPE	0.841	0.908	0.86	0.123	0.176	0.084			
team2_bundle3_ajmc_fr_1	NE-COARSE-LIT-macro_doc-strict-TIME-ALL-LED-ALL	WORK	0.684	0.738	0.699	0.219	0.245	0.227			
